GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
310M100US22540,22540,"Fond du Lac, WI Metro Area",41057,362,53399,1157,96.6,0.4,53912,1154,0.6,0.2,40536,28327,0.4,0.2,25938,15528,0.7,0.2,73281,58409,0.0,0.1,-,**,0.9,0.3,33438,9659,0.7,0.3,43056,41760,2.8,0.3,37975,3044,95.0,0.4,54110,1135,4.8,0.6,26119,5008,31.5,0.6,59623,2428,40.0,0.6,65721,1996,23.7,0.6,33202,1212,27665,462,65686,1646,43.5,1.2,66494,3319,56.5,1.2,65166,1748,80.8,1.3,73267,1101,13.0,1.1,28224,2495,6.2,0.7,49487,6071,13392,477,29533,1641,51.1,2.3,23721,988,45.5,2.3,22263,1194,5.6,1.1,52457,9452,48.9,2.3,37500,2366,39.1,2.0,34058,2215,9.7,1.6,54444,6103,24.4,(X),(X),(X),23.9,(X),(X),(X),23.8,(X),(X),(X)
310M100US22660,22660,"Fort Collins-Loveland, CO Metro Area",120592,899,57927,1278,93.8,0.4,59444,1395,0.6,0.1,45563,11598,0.5,0.1,40952,13459,1.7,0.2,52580,10011,0.1,0.1,49926,12374,1.7,0.3,40180,11966,1.6,0.3,36808,10846,7.3,0.3,40004,2278,88.7,0.4,60623,1220,9.7,0.5,21303,1397,33.9,0.5,63921,1520,37.9,0.5,75695,1940,18.5,0.3,44023,1718,76714,1048,75390,1293,43.5,1.0,74586,2320,56.5,1.0,76047,1879,81.6,1.1,84091,1582,12.7,0.9,35446,3467,5.7,0.6,44602,6913,43878,1092,33029,1460,52.9,1.2,27910,1681,38.4,1.2,25347,1611,14.5,1.0,36135,2004,47.1,1.2,38101,2260,31.1,1.4,35439,2526,16.0,1.2,42155,2461,22.7,(X),(X),(X),22.0,(X),(X),(X),22.5,(X),(X),(X)
310M100US22900,22900,"Fort Smith, AR-OK Metro Area",112865,1066,38652,875,85.0,0.5,39772,924,3.4,0.2,26106,1630,3.3,0.3,32094,4069,2.0,0.1,40536,5737,0.1,0.1,11597,13345,1.0,0.2,40246,11729,5.2,0.3,34795,2781,5.3,0.2,29385,3609,81.1,0.5,40607,936,4.8,0.4,26066,3814,32.9,0.5,42065,1373,39.1,0.5,45826,1862,23.3,0.5,28158,948,78463,991,46939,1164,42.9,0.9,42793,1927,57.1,0.9,49234,1483,74.3,1.0,56137,1258,18.2,0.9,22713,1869,7.5,0.6,31912,2446,34402,901,21525,804,53.6,1.6,19808,1027,47.6,1.5,18123,1060,6.0,0.9,35795,2976,46.4,1.6,25011,2662,39.2,1.4,21257,1379,7.2,0.9,44419,9713,25.6,(X),(X),(X),25.5,(X),(X),(X),24.4,(X),(X),(X)
310M100US23060,23060,"Fort Wayne, IN Metro Area",161090,929,50082,611,85.6,0.3,52739,706,9.9,0.3,29730,1680,0.4,0.1,37500,16316,1.7,0.1,50990,8864,0.1,0.1,53839,84677,1.4,0.2,35446,8185,1.1,0.2,39535,6202,3.9,0.2,36531,3163,83.2,0.3,53378,735,4.9,0.3,30349,2495,35.3,0.4,52093,965,39.4,0.4,60319,1357,20.3,0.3,36299,1177,107500,1187,60812,847,46.7,0.8,57151,1672,53.3,0.8,62963,1078,74.9,0.8,71574,873,19.0,0.7,29840,1234,6.0,0.5,39010,3021,53590,1211,30934,766,52.6,1.3,26550,864,45.2,1.3,24598,865,7.4,0.8,48412,4850,47.4,1.3,35995,1275,38.4,1.1,33073,1327,9.0,0.8,51920,2914,19.9,(X),(X),(X),20.2,(X),(X),(X),18.5,(X),(X),(X)
310M100US23420,23420,"Fresno, CA Metro Area",287082,1319,45741,646,65.9,0.5,50292,857,5.5,0.2,26578,2607,1.0,0.1,39056,7136,7.7,0.2,52254,2141,0.1,0.1,63750,30215,17.1,0.5,34902,1338,2.7,0.2,51136,4114,40.8,0.4,36463,851,44.0,0.4,59709,1165,5.2,0.2,24829,1775,38.0,0.4,44661,954,37.5,0.4,57600,1434,19.2,0.3,36716,869,208532,1614,51371,807,53.1,0.6,42278,1097,46.9,0.6,61062,1083,67.0,0.6,66258,1268,23.0,0.5,25880,875,10.1,0.4,36135,2921,78550,1647,29222,983,53.4,1.0,25746,1064,44.4,1.0,23346,958,9.0,0.6,43663,2794,46.6,1.0,33618,1889,34.0,0.9,29041,1902,12.5,0.9,45635,4022,36.3,(X),(X),(X),36.0,(X),(X),(X),33.9,(X),(X),(X)
310M100US23460,23460,"Gadsden, AL Metro Area",40560,583,37660,1232,83.4,0.7,40345,1410,14.6,0.6,22657,1889,0.4,0.2,23352,13499,0.5,0.1,106190,50748,0.0,0.1,-,**,0.2,0.2,35625,102372,0.9,0.3,50485,14503,2.2,0.4,35500,4012,81.6,0.7,40654,1448,3.2,0.5,26104,5011,29.6,0.9,45077,4311,41.0,0.8,43586,2085,26.3,0.8,28073,1444,28246,726,46983,1676,38.8,1.4,45345,3278,61.2,1.4,47728,2142,72.5,1.6,56519,2279,20.4,1.5,21942,2619,7.1,1.0,39256,3192,12314,571,21151,1047,59.7,2.5,18891,1350,55.9,2.5,18600,1423,3.8,1.0,35547,22650,40.3,2.5,25127,2601,36.3,2.3,23165,3237,4.0,1.0,46184,21591,27.7,(X),(X),(X),28.5,(X),(X),(X),25.1,(X),(X),(X)
310M100US23540,23540,"Gainesville, FL Metro Area",102507,1292,42311,919,75.9,0.6,47696,1092,16.9,0.5,27076,1255,0.3,0.1,36713,13287,4.6,0.3,40040,5815,0.1,0.1,50469,33521,0.7,0.2,30833,17541,1.5,0.3,34167,8372,7.2,0.4,27900,3284,69.9,0.7,49631,1020,14.5,0.9,13892,1696,33.3,0.6,46958,1760,34.6,0.7,56606,1844,17.6,0.5,42289,2300,56080,1050,62448,1964,40.5,1.2,58970,4693,59.5,1.2,64129,2228,71.1,1.4,78854,2308,22.7,1.1,28991,2369,6.1,0.9,39429,2852,46427,1298,24363,1277,52.9,1.5,23911,1616,38.5,1.6,23827,1699,14.3,1.1,24259,4454,47.1,1.5,24865,1881,32.3,1.5,23798,2610,14.8,1.0,28750,6795,32.1,(X),(X),(X),30.7,(X),(X),(X),33.0,(X),(X),(X)
310M100US23580,23580,"Gainesville, GA Metro Area",60994,725,52174,1127,85.1,0.9,54828,1796,7.5,0.4,34868,4907,0.3,0.1,43902,4662,1.6,0.2,49809,11995,0.0,0.1,-,**,4.6,0.7,40351,2330,0.9,0.3,50507,12413,16.9,0.6,40003,2505,73.5,0.7,58641,1261,5.0,0.7,31324,5824,36.1,0.9,52986,2056,39.0,0.9,61532,2580,20.0,0.6,39708,2820,45843,828,59608,1795,47.8,1.3,52414,3043,52.2,1.3,65319,2251,76.3,2.0,69190,2363,15.8,1.5,32003,2459,7.9,1.2,35270,5105,15151,695,29953,1669,55.1,2.7,26379,1609,46.8,2.6,25010,2857,8.3,1.6,41731,13779,44.9,2.7,34906,3225,34.9,2.8,30275,2440,10.0,2.2,52500,6230,27.5,(X),(X),(X),28.0,(X),(X),(X),22.9,(X),(X),(X)
310M100US24020,24020,"Glens Falls, NY Metro Area",53105,543,52908,1233,98.2,0.3,53192,1200,0.4,0.1,41429,23697,0.3,0.1,26149,10966,0.4,0.1,46875,55653,0.0,0.1,-,**,0.3,0.2,35179,27821,0.6,0.2,44643,13866,1.0,0.4,53239,30455,97.5,0.4,53077,1231,3.2,0.5,28091,4225,28.3,0.6,57041,2531,42.9,0.7,61739,2233,25.6,0.5,35827,2242,35296,732,62667,1497,39.6,1.2,60048,2337,60.4,1.2,65161,1609,76.4,1.4,72508,2108,15.9,1.2,33685,3811,7.7,0.8,34677,5357,17809,729,30591,1406,55.1,1.7,26544,1639,45.9,1.9,24221,1595,9.2,1.3,51424,8329,44.9,1.7,35768,2342,35.1,1.8,31412,2294,9.8,1.3,61806,5142,29.3,(X),(X),(X),29.1,(X),(X),(X),26.4,(X),(X),(X)
310M100US24140,24140,"Goldsboro, NC Metro Area",47482,535,41233,1743,60.5,0.7,50058,2155,32.4,0.6,30661,1253,0.2,0.1,6635,3137,0.8,0.2,32412,22656,0.0,0.1,-,**,4.8,0.5,27011,7783,1.2,0.3,38101,5437,6.6,0.6,27500,9036,59.1,0.7,50338,1721,5.8,0.7,29219,7243,33.3,0.9,41371,2954,39.3,0.9,49753,2655,21.6,0.6,33132,2775,32152,697,50778,1570,45.1,1.5,42054,2209,54.9,1.5,56807,2702,68.9,1.8,63660,1593,25.2,1.6,23478,3191,5.9,1.0,32950,4173,15330,625,24822,1798,52.2,2.0,20140,2780,47.4,2.2,17915,2440,4.8,1.3,50361,5192,47.8,2.0,29224,3627,37.3,2.4,25787,1881,10.4,1.8,44219,9548,25.0,(X),(X),(X),26.0,(X),(X),(X),21.5,(X),(X),(X)
310M100US24220,24220,"Grand Forks, ND-MN Metro Area",39653,426,47429,1392,93.6,0.5,49323,1501,1.3,0.2,26802,9011,2.2,0.3,21786,6748,1.2,0.3,31208,15328,0.0,0.1,-,**,0.7,0.3,41875,8059,0.9,0.3,28426,10468,2.6,0.3,40733,7009,92.1,0.5,49541,1473,13.3,0.9,20577,2334,31.7,0.9,53983,4799,35.1,0.8,66038,2846,19.9,0.6,35039,1961,23340,452,69048,2223,44.7,1.1,67595,3234,55.3,1.1,70651,2498,80.3,1.4,78375,1676,14.4,1.1,29825,3940,5.3,1.0,43083,3891,16313,520,25797,1129,48.9,1.7,22491,1567,39.7,1.8,21107,1255,9.1,1.4,31504,5428,51.1,1.7,29268,2456,38.9,2.2,26935,1902,12.3,1.9,37882,10525,26.2,(X),(X),(X),25.5,(X),(X),(X),25.9,(X),(X),(X)
310M100US24300,24300,"Grand Junction, CO Metro Area",58635,518,51029,1477,92.9,0.8,51747,1515,0.5,0.2,24828,30869,1.0,0.3,46458,22860,0.4,0.1,78333,104300,0.0,0.1,-,**,3.5,0.6,37063,5450,1.6,0.3,39069,3631,9.9,0.6,38777,4092,87.4,0.7,52801,1711,6.7,0.6,39691,5651,30.5,0.8,60809,2911,38.5,0.8,60925,2686,24.3,0.5,33848,1710,38909,797,62183,1659,43.8,1.2,58936,2361,56.2,1.2,64903,2151,79.5,1.3,71931,2340,13.5,1.1,27795,3236,7.0,0.8,38598,3142,19726,805,29562,1642,53.7,2.2,24509,1153,44.8,2.0,22190,1718,9.0,1.4,54706,10100,46.3,2.2,38822,3275,34.7,1.9,32733,2782,11.6,1.6,56616,12037,31.7,(X),(X),(X),31.2,(X),(X),(X),30.7,(X),(X),(X)
310M100US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",291585,1331,50491,500,88.2,0.3,53077,550,7.3,0.2,26345,1519,0.4,0.1,37426,11892,1.3,0.1,51472,3282,0.0,0.1,31754,13106,1.5,0.1,38708,2418,1.3,0.1,30961,4398,5.5,0.2,34227,2069,84.6,0.3,54056,527,5.3,0.2,24343,1513,35.2,0.3,54429,925,39.6,0.3,61635,918,20.0,0.2,34036,697,199563,1583,61275,679,46.9,0.6,59232,1466,53.1,0.6,62668,837,76.2,0.6,71604,788,17.6,0.6,26576,1233,6.1,0.3,39945,2390,92022,1470,29725,596,53.3,0.9,26122,778,45.1,0.9,23432,937,8.2,0.5,45724,1971,46.7,0.9,34704,1209,35.6,0.9,30412,832,11.1,0.7,52766,3676,23.4,(X),(X),(X),23.1,(X),(X),(X),22.4,(X),(X),(X)
310M100US24500,24500,"Great Falls, MT Metro Area",33352,472,43817,1500,92.1,0.8,45106,1696,0.9,0.5,39750,23174,3.5,0.5,27635,5826,0.7,0.3,36316,8412,0.0,0.1,-,**,0.4,0.2,32500,34068,2.5,0.6,28250,10597,2.2,0.4,32412,3817,90.5,0.9,45427,1691,6.3,0.7,31496,4265,30.5,1.0,45919,3688,38.8,0.9,56454,2510,24.4,0.7,34108,2043,21414,476,56958,1786,41.5,1.7,52025,2394,58.5,1.7,60455,2291,79.2,1.5,65048,2308,15.0,1.3,24051,2598,5.7,1.0,35205,3889,11938,542,27089,1744,50.4,2.2,22453,1987,44.5,2.1,20259,1678,5.9,1.1,45987,12880,49.6,2.2,31741,3492,42.3,2.4,28597,2477,7.3,1.6,56471,4666,26.6,(X),(X),(X),27.3,(X),(X),(X),24.5,(X),(X),(X)
310M100US24540,24540,"Greeley, CO Metro Area",89553,717,56589,1049,91.5,0.5,57700,1293,0.7,0.2,32857,20844,0.8,0.2,36307,21879,1.0,0.1,85214,19867,0.0,0.1,85500,101980,4.3,0.4,40680,2650,1.7,0.2,50512,7186,21.1,0.6,40369,1729,75.9,0.6,62307,1213,7.0,0.5,26631,3209,37.5,0.6,63389,2011,38.9,0.5,66083,1720,16.6,0.5,36418,2182,64319,949,66709,1322,49.3,1.0,63422,2430,50.7,1.0,69515,1940,79.2,1.1,76383,1487,13.5,0.8,30384,2726,7.2,0.8,42194,2724,25234,912,29954,1742,50.5,1.7,26760,2133,40.9,1.8,24429,1701,9.6,1.1,42184,6176,49.5,1.7,36116,4031,37.0,1.8,30554,4349,12.5,1.6,49705,5770,26.5,(X),(X),(X),26.8,(X),(X),(X),24.0,(X),(X),(X)
310M100US24580,24580,"Green Bay, WI Metro Area",122374,883,53206,799,93.6,0.4,54311,849,1.3,0.2,21806,6483,2.0,0.2,38216,6521,1.4,0.1,56688,3105,0.0,0.1,158036,63631,0.6,0.2,30738,5049,1.0,0.2,31420,8687,3.4,0.2,38605,2612,91.1,0.4,54846,831,4.9,0.3,30311,3611,35.2,0.5,58201,1776,40.1,0.4,64457,1384,19.8,0.3,33236,1174,80901,935,66603,1150,46.8,0.7,67460,1885,53.2,0.7,66023,1209,79.0,0.8,76036,1452,14.8,0.7,30628,1563,6.2,0.6,43046,3592,41473,936,30669,859,52.5,1.3,25558,1224,43.8,1.3,22554,944,8.7,0.9,46733,5821,47.5,1.3,36652,1541,37.3,1.2,31778,1076,10.1,1.0,59250,4469,23.1,(X),(X),(X),22.4,(X),(X),(X),23.0,(X),(X),(X)
310M100US24660,24660,"Greensboro-High Point, NC Metro Area",286766,1839,43913,638,69.5,0.3,50280,880,25.1,0.3,33227,1288,0.4,0.1,37801,5104,2.0,0.1,48930,3644,0.0,0.1,39306,21941,1.9,0.2,33028,2881,1.1,0.1,34521,7689,4.9,0.2,33074,1750,66.8,0.3,51198,875,4.7,0.2,19792,1745,34.9,0.3,46136,1169,39.2,0.3,53702,1084,21.2,0.3,33092,797,187280,1817,55306,887,44.9,0.6,50139,1396,55.1,0.6,58933,981,70.8,0.8,69196,939,22.2,0.7,28168,959,7.0,0.5,33794,1952,99486,1949,27646,661,56.1,1.0,24835,793,49.2,1.1,23173,863,6.9,0.6,40519,4520,43.9,1.0,31773,992,35.4,1.1,29201,1787,8.5,0.6,47911,3529,27.5,(X),(X),(X),27.8,(X),(X),(X),26.1,(X),(X),(X)
310M100US24780,24780,"Greenville, NC Metro Area",72616,1007,40478,1213,63.0,0.8,48961,2233,32.4,0.7,28959,2030,0.2,0.1,78056,48172,1.4,0.2,63988,20606,0.0,0.1,-,**,1.5,0.3,31903,3448,1.5,0.4,35431,13980,3.8,0.4,32364,2165,61.3,0.8,49690,2265,11.4,0.7,16510,1497,36.1,0.8,45904,2659,34.8,0.7,53108,1788,17.7,0.5,31378,2322,43996,962,54477,1476,46.8,1.4,50700,4118,53.2,1.4,56213,1433,67.2,1.3,71330,2175,26.7,1.4,25148,1994,6.0,0.9,32130,5558,28620,1132,22902,1410,57.0,1.7,20117,1670,43.9,1.7,19272,1518,13.1,1.3,24161,4956,43.0,1.7,27297,2890,30.6,1.9,25680,2196,12.4,1.5,33581,4780,35.4,(X),(X),(X),34.5,(X),(X),(X),36.1,(X),(X),(X)
310M100US24860,24860,"Greenville-Mauldin-Easley, SC Metro Area",243465,1882,45861,700,80.2,0.4,49997,800,16.3,0.3,30241,1192,0.2,0.1,33089,5599,1.5,0.1,60259,7805,0.0,0.1,4956,41847,0.9,0.2,31025,6617,0.8,0.1,35150,7514,4.8,0.2,29724,2032,76.5,0.3,50947,773,4.6,0.3,21861,1643,34.7,0.3,48803,1272,39.0,0.4,56509,1347,21.7,0.3,33619,823,162668,1910,57595,1007,43.1,0.7,55873,1620,56.9,0.7,58765,1178,74.2,0.7,70099,1435,19.4,0.6,26730,957,6.4,0.4,37391,3466,80797,1963,26478,738,53.4,1.0,23126,927,47.3,1.0,22123,893,6.1,0.5,31977,2734,46.6,1.0,31481,1281,37.3,1.0,29423,1713,9.4,0.6,43866,3068,27.9,(X),(X),(X),27.5,(X),(X),(X),27.6,(X),(X),(X)
310M100US25060,25060,"Gulfport-Biloxi, MS Metro Area",95003,945,43549,1274,77.1,0.6,49004,1533,18.5,0.5,27251,1850,0.3,0.1,40698,7985,2.1,0.2,36519,7788,0.0,0.1,-,**,0.7,0.2,53438,13223,1.3,0.3,34593,8248,3.6,0.3,42556,4033,74.4,0.6,49459,1535,4.8,0.5,28606,2613,34.3,0.6,43769,2170,39.9,0.8,51437,2029,21.0,0.5,35910,1710,64363,1163,52444,1521,43.4,1.3,44762,2931,56.6,1.3,57025,2146,68.1,1.5,66786,2053,23.6,1.3,24489,2203,8.3,0.8,42639,4072,30640,1054,27862,1266,49.6,2.1,24396,1101,42.7,1.9,22441,1299,6.9,1.2,59066,15679,50.4,2.1,31701,1827,39.5,2.0,28384,2067,10.9,1.4,49799,3644,28.4,(X),(X),(X),30.5,(X),(X),(X),22.2,(X),(X),(X)
310M100US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",103096,893,52524,1198,91.2,0.5,53401,1184,6.4,0.5,39205,4793,0.2,0.1,27457,10048,0.9,0.1,75546,9362,0.0,0.1,-,**,0.4,0.1,43074,10557,1.0,0.2,46385,9418,2.1,0.2,49250,7752,89.8,0.5,53270,1198,3.4,0.3,31376,4095,33.8,0.6,60053,2799,40.9,0.6,62090,1891,21.9,0.4,33802,1204,69666,1106,64179,1711,43.1,1.1,61802,2475,56.9,1.1,65637,2086,75.1,1.1,75588,1496,17.8,0.9,30987,2266,7.1,0.8,44459,4109,33430,1098,30721,1000,51.4,1.5,26311,998,44.6,1.6,24051,1496,6.9,1.0,56971,9395,48.6,1.5,35899,1526,39.5,1.4,32280,1734,9.1,1.0,55736,6190,25.5,(X),(X),(X),25.8,(X),(X),(X),22.9,(X),(X),(X)
310M100US25260,25260,"Hanford-Corcoran, CA Metro Area",40767,519,48761,1255,78.3,1.2,48926,2080,6.0,0.7,52632,8441,0.9,0.2,23348,12103,4.0,0.5,62932,8049,0.1,0.1,88750,99190,8.3,0.8,42952,5004,2.4,0.5,48118,9272,41.3,1.1,37081,2099,46.9,1.0,60567,2034,5.4,0.7,33507,3259,42.6,1.0,50746,1887,35.0,1.0,60425,3106,17.0,0.7,33175,2456,31787,635,51575,1952,55.5,1.7,47105,2700,44.5,1.7,59635,3409,71.1,1.7,62140,2002,18.5,1.3,22229,1640,10.3,1.3,35525,4471,8980,460,30891,3011,50.2,3.3,24251,2337,43.5,3.2,22061,2238,6.7,1.9,48158,20057,49.8,3.3,40398,3721,35.5,3.5,34578,4798,14.3,2.7,53925,24217,31.8,(X),(X),(X),30.6,(X),(X),(X),31.8,(X),(X),(X)
310M100US25420,25420,"Harrisburg-Carlisle, PA Metro Area",220932,1069,57368,721,86.6,0.3,59898,735,8.7,0.3,37129,1458,0.1,0.1,46719,25608,2.2,0.1,73576,4187,0.0,0.1,-,**,1.1,0.2,39977,4442,1.2,0.1,45638,3759,3.6,0.2,35694,4578,84.5,0.3,60573,750,4.0,0.3,29919,2716,32.1,0.3,62024,1321,40.9,0.4,70749,1244,22.9,0.3,37629,977,142788,1274,71360,906,42.4,0.6,68030,1797,57.6,0.6,73297,1035,76.5,0.7,82229,1122,17.2,0.6,34975,1573,6.3,0.4,48304,2467,78144,1357,35249,745,54.6,0.9,29854,962,47.2,0.9,27013,834,7.4,0.7,58916,5272,45.4,0.9,41919,1187,35.8,1.0,37316,1360,9.6,0.7,64708,3508,25.3,(X),(X),(X),25.2,(X),(X),(X),24.1,(X),(X),(X)
310M100US25500,25500,"Harrisonburg, VA Metro Area",44950,622,47143,1222,93.3,0.7,47600,1375,3.4,0.5,34638,19255,0.2,0.1,42468,122439,1.7,0.4,22188,19101,0.0,0.1,-,**,0.7,0.2,50000,7255,0.7,0.2,43063,17493,6.7,0.5,35919,6232,87.8,0.6,49147,1602,10.5,0.8,17327,2398,31.6,0.9,53227,2314,35.7,0.9,61444,3341,22.3,0.8,33691,1661,29290,726,58483,2084,42.2,1.4,54394,2947,57.8,1.4,61588,2490,79.2,1.7,65613,2292,14.3,1.5,27452,4084,6.4,0.9,43833,7045,15660,626,25969,1370,55.7,2.1,22238,1957,40.3,2.5,21676,1452,15.4,1.8,25534,6035,44.3,2.1,29657,2575,27.2,2.1,27947,3053,17.0,1.9,32311,8633,30.2,(X),(X),(X),28.4,(X),(X),(X),31.9,(X),(X),(X)
310M100US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",470385,1681,68410,727,81.4,0.2,74112,811,9.7,0.1,42885,1580,0.2,0.1,27439,20130,3.1,0.1,81974,3065,0.0,0.1,51765,24445,4.0,0.2,30958,2159,1.5,0.1,48259,4174,10.0,0.2,34154,1359,76.3,0.2,76665,932,3.0,0.2,26889,2564,32.0,0.3,74113,1046,42.1,0.2,86468,1269,22.9,0.2,40391,865,310266,1928,85677,963,45.2,0.5,85247,1540,54.8,0.5,85975,1109,73.1,0.5,102850,1043,20.3,0.5,40356,1138,6.6,0.3,60899,2861,160119,2164,38728,831,55.5,0.8,32813,1056,47.4,0.8,28725,899,8.1,0.6,73736,3969,44.5,0.8,45260,1333,34.8,0.7,39633,1220,9.7,0.6,77984,3750,26.4,(X),(X),(X),27.5,(X),(X),(X),22.9,(X),(X),(X)
310M100US25620,25620,"Hattiesburg, MS Metro Area",54066,743,40403,1292,70.8,0.9,48953,2484,26.6,0.8,24792,2823,0.2,0.1,22132,25189,0.8,0.2,48958,8297,0.0,0.1,-,**,0.9,0.3,24685,18942,0.7,0.2,30417,20897,2.1,0.3,29063,21065,69.8,0.8,49274,2464,8.4,0.9,15855,1921,37.4,0.9,44944,2370,34.3,0.8,52133,3214,19.9,0.6,29189,2348,35315,746,52343,1894,47.5,1.2,49840,3734,52.5,1.2,53908,2038,70.2,1.6,65731,2420,23.0,1.4,23510,1906,6.8,1.0,36672,10239,18751,774,21608,1408,52.4,2.5,18323,1359,45.6,2.3,16979,1478,6.8,1.2,29242,9939,47.6,2.5,26929,2339,34.6,2.5,21648,2150,12.9,2.2,48813,5369,31.7,(X),(X),(X),31.6,(X),(X),(X),30.9,(X),(X),(X)
310M100US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",138846,1394,40446,825,89.3,0.4,42162,848,6.2,0.3,27543,2123,0.3,0.1,29688,8570,1.4,0.1,39842,5071,0.0,0.1,88068,7262,1.8,0.2,25030,2889,0.9,0.2,29212,7164,3.9,0.3,26737,2479,87.4,0.4,42442,920,2.9,0.3,26359,3040,30.9,0.5,44622,1830,41.4,0.6,48360,1221,24.9,0.4,27666,947,93678,1554,50749,1028,39.7,0.9,48764,2000,60.3,0.9,52031,1221,76.3,1.0,58899,1084,17.1,0.8,25323,1312,6.6,0.6,36622,3377,45168,1335,22058,695,53.6,1.3,19671,924,47.8,1.4,17632,887,5.8,0.8,41920,5666,46.4,1.3,25108,1432,38.0,1.5,22363,1206,8.5,0.9,39489,5299,24.9,(X),(X),(X),24.7,(X),(X),(X),24.6,(X),(X),(X)
310M100US25980,25980,"Hinesville-Fort Stewart, GA Metro Area",27846,490,43883,1511,52.8,1.2,45270,2502,39.7,1.4,43008,3577,0.7,0.3,31809,26746,1.3,0.3,55179,32144,0.6,0.3,27912,16755,3.7,0.8,40279,7989,1.3,0.6,43750,22706,8.0,0.7,40720,4519,49.4,1.2,45808,2783,11.0,1.1,27928,4575,43.1,1.5,44235,2574,34.2,1.4,56231,2301,11.7,0.8,36148,6584,20731,662,48353,2599,54.1,2.0,43424,3432,45.9,2.0,54710,2102,70.2,2.0,58620,3225,23.7,2.1,23498,1921,6.1,1.3,34014,6302,7115,510,31427,1930,48.1,4.3,22973,2998,43.7,3.9,22034,2869,4.4,1.9,39167,11172,51.9,4.3,36333,3339,41.4,4.8,34471,2120,10.4,2.9,50902,6871,26.0,(X),(X),(X),27.2,(X),(X),(X),20.9,(X),(X),(X)
